Id,Year,Ndomains,Complexity,Rating,D_Wargames,D_Family Games,D_Strategy Games,D_Thematic Games,D_Abstract Games,D_Childrens Games,D_Party Games,D_Customizable Games
10152,1979,0,1.0,5.21,0,0,0,0,0,0,0,0
947,1998,0,1.0,5.19,0,0,0,0,0,0,0,0
186185,2014,0,1.0,5.01,0,0,0,0,0,0,0,0
32702,2007,0,1.0,5.28,0,0,0,0,0,0,0,0
33421,2007,0,2.88,5.88,0,0,0,0,0,0,0,0
72482,2010,0,2.63,5.48,0,0,0,0,0,0,0,0
210181,2016,0,2.67,5.16,0,0,0,0,0,0,0,0
110434,2011,0,0.0,4.94,0,0,0,0,0,0,0,0
1414,1972,0,1.15,5.36,0,0,0,0,0,0,0,0
3585,1975,2,2.68,5.53,1,0,0,1,0,0,0,0
165414,2014,0,1.67,5.25,0,0,0,0,0,0,0,0
2492,1990,0,1.62,5.36,0,0,0,0,0,0,0,0
17580,1967,1,2.0,5.19,0,0,0,0,0,1,0,0
9578,1996,1,1.4,5.09,0,0,0,0,0,1,0,0
28176,2007,1,1.0,4.97,0,0,0,0,0,1,0,0
3525,1995,0,1.29,5.27,0,0,0,0,0,0,0,0
271042,2019,0,1.0,5.49,0,0,0,0,0,0,0,0
10033,2000,0,2.0,5.7,0,0,0,0,0,0,0,0
12683,2003,0,1.0,5.18,0,0,0,0,0,0,0,0
147685,2014,0,1.14,5.45,0,0,0,0,0,0,0,0
22254,2006,2,2.0,5.46,1,0,0,0,0,1,0,0
169045,2014,0,1.0,5.24,0,0,0,0,0,0,0,0
209551,2016,0,1.0,5.28,0,0,0,0,0,0,0,0
163724,2014,0,1.0,5.28,0,0,0,0,0,0,0,0
50912,2009,0,1.24,5.45,0,0,0,0,0,0,0,0
7631,1989,0,3.0,5.28,0,0,0,0,0,0,0,0
239189,2021,0,3.0,6.02,0,0,0,0,0,0,0,0
42691,2009,0,1.13,5.48,0,0,0,0,0,0,0,0
4797,1975,0,1.33,5.17,0,0,0,0,0,0,0,0
15090,1989,0,1.63,5.3,0,0,0,0,0,0,0,0
9388,2004,0,1.24,5.44,0,0,0,0,0,0,0,0
78436,2009,0,1.0,5.22,0,0,0,0,0,0,0,0
10565,1999,1,1.0,5.39,0,0,0,0,1,0,0,0
136285,2013,0,1.0,5.37,0,0,0,0,0,0,0,0
15806,2003,0,1.43,5.29,0,0,0,0,0,0,0,0
5621,1996,0,1.43,5.28,0,0,0,0,0,0,0,0
266031,2018,0,0.0,5.16,0,0,0,0,0,0,0,0
6647,1983,0,2.64,5.32,0,0,0,0,0,0,0,0
4310,1984,0,1.17,5.35,0,0,0,0,0,0,0,0
34825,2007,0,1.0,5.02,0,0,0,0,0,0,0,0
762,2000,0,1.0,5.19,0,0,0,0,0,0,0,0
28063,2007,0,1.5,5.29,0,0,0,0,0,0,0,0
22802,2005,1,0.0,5.06,0,0,0,0,0,1,0,0
116596,2011,0,1.0,5.32,0,0,0,0,0,0,0,0
2513,2001,0,3.0,4.86,0,0,0,0,0,0,0,0
92646,2010,0,1.33,5.25,0,0,0,0,0,0,0,0
32431,2007,0,2.43,5.41,0,0,0,0,0,0,0,0
38504,2008,1,1.3,5.48,0,1,0,0,0,0,0,0
98857,2011,0,1.0,5.35,0,0,0,0,0,0,0,0
1937,1999,0,1.83,5.32,0,0,0,0,0,0,0,0
5638,1982,0,3.0,5.29,0,0,0,0,0,0,0,0
3514,1984,0,1.67,5.41,0,0,0,0,0,0,0,0
3298,2002,1,1.0,5.1,0,0,0,0,0,1,0,0
13262,1977,0,1.0,5.04,0,0,0,0,0,0,0,0
71837,2010,0,2.17,5.35,0,0,0,0,0,0,0,0
9508,1984,0,0.0,5.04,0,0,0,0,0,0,0,0
2140,1990,0,1.75,5.37,0,0,0,0,0,0,0,0
2771,2001,1,1.86,5.48,0,0,1,0,0,0,0,0
4866,1950,0,1.43,5.37,0,0,0,0,0,0,0,0
3203,1939,1,1.44,5.28,0,0,0,0,1,0,0,0
256250,2018,0,3.0,6.3,0,0,0,0,0,0,0,0
4676,1989,1,2.54,5.43,1,0,0,0,0,0,0,0
22866,2004,0,1.0,5.34,0,0,0,0,0,0,0,0
24743,2002,0,1.27,5.36,0,0,0,0,0,0,0,0
51505,2009,0,1.0,5.16,0,0,0,0,0,0,0,0
145842,2013,0,1.25,5.58,0,0,0,0,0,0,0,0
12544,2000,0,2.54,5.46,0,0,0,0,0,0,0,0
8484,1998,0,2.2,5.17,0,0,0,0,0,0,0,0
6620,2003,0,1.5,5.2,0,0,0,0,0,0,0,0
1303,1987,1,1.14,5.26,0,0,0,0,0,1,0,0
195696,2016,0,2.67,5.44,0,0,0,0,0,0,0,0
24379,1994,0,2.0,5.07,0,0,0,0,0,0,0,0
257851,2018,0,1.0,5.37,0,0,0,0,0,0,0,0
34277,2008,0,1.63,5.36,0,0,0,0,0,0,0,0
158771,2015,0,1.33,5.39,0,0,0,0,0,0,0,0
21705,2005,0,1.42,5.51,0,0,0,0,0,0,0,0
12130,2004,1,3.0,5.36,1,0,0,0,0,0,0,0
286547,2019,0,1.0,5.34,0,0,0,0,0,0,0,0
12976,2004,0,1.33,5.14,0,0,0,0,0,0,0,0
192801,2018,0,2.67,5.84,0,0,0,0,0,0,0,0
2572,1981,1,1.5,5.02,0,0,0,0,1,0,0,0
1998,1990,1,1.38,5.44,0,0,0,0,0,1,0,0
194575,2015,0,1.33,5.22,0,0,0,0,0,0,0,0
1221,1993,1,1.2,5.09,0,0,0,0,0,1,0,0
54395,2009,0,1.11,5.47,0,0,0,0,0,0,0,0
8057,1990,1,4.0,4.87,1,0,0,0,0,0,0,0
4885,1988,0,1.25,5.26,0,0,0,0,0,0,0,0
40559,2008,0,1.0,5.22,0,0,0,0,0,0,0,0
174065,2015,1,1.29,5.41,0,1,0,0,0,0,0,0
120515,2012,1,1.05,5.52,0,1,0,0,0,0,0,0
16873,2005,0,2.25,5.44,0,0,0,0,0,0,0,0
5688,1989,0,1.0,4.95,0,0,0,0,0,0,0,0
5244,1977,0,1.17,5.38,0,0,0,0,0,0,0,0
146146,2013,0,1.5,5.33,0,0,0,0,0,0,0,0
10345,1973,1,1.25,5.15,0,0,0,0,1,0,0,0
12988,2004,0,1.2,5.07,0,0,0,0,0,0,0,0
1200,2000,0,1.5,5.13,0,0,0,0,0,0,0,0
10257,1996,1,2.86,5.27,1,0,0,0,0,0,0,0
20311,2004,0,0.0,5.05,0,0,0,0,0,0,0,0
21807,1999,0,1.0,5.14,0,0,0,0,0,0,0,0
76443,2009,1,1.8,5.48,0,1,0,0,0,0,0,0
5312,1977,2,1.16,5.48,0,1,0,0,0,0,1,0
997,1995,0,1.83,5.32,0,0,0,0,0,0,0,0
4952,1992,0,2.0,5.33,0,0,0,0,0,0,0,0
4081,1996,0,1.0,5.03,0,0,0,0,0,0,0,0
172580,2016,0,2.4,5.51,0,0,0,0,0,0,0,0
1306,1983,0,1.33,5.48,0,0,0,0,0,0,0,0
4073,2000,0,1.0,4.91,0,0,0,0,0,0,0,0
23200,1994,0,1.67,4.94,0,0,0,0,0,0,0,0
42062,2009,0,1.0,5.2,0,0,0,0,0,0,0,0
141250,2013,0,1.0,5.13,0,0,0,0,0,0,0,0
4486,1981,0,2.5,5.46,0,0,0,0,0,0,0,0
4405,1977,0,1.3,5.33,0,0,0,0,0,0,0,0
42892,2009,1,1.92,5.49,0,0,0,1,0,0,0,0
1672,1988,1,2.78,5.52,1,0,0,0,0,0,0,0
18498,2004,1,1.11,5.37,0,0,0,0,0,1,0,0
19447,2005,0,2.33,5.09,0,0,0,0,0,0,0,0
235247,2018,0,2.33,5.38,0,0,0,0,0,0,0,0
6977,2003,1,1.4,5.46,0,0,0,1,0,0,0,0
2336,1986,0,1.75,5.35,0,0,0,0,0,0,0,0
5886,2003,0,1.25,5.37,0,0,0,0,0,0,0,0
40480,2008,0,1.67,5.34,0,0,0,0,0,0,0,0
139975,2011,0,1.0,5.06,0,0,0,0,0,0,0,0
3745,1996,0,1.71,5.34,0,0,0,0,0,0,0,0
8177,2002,1,1.25,5.28,0,0,0,0,0,1,0,0
139769,2014,1,3.38,5.25,1,0,0,0,0,0,0,0
232944,2017,0,1.0,5.47,0,0,0,0,0,0,0,0
38678,2008,1,1.0,5.23,0,0,0,0,1,0,0,0
58396,2009,0,2.25,5.02,0,0,0,0,0,0,0,0
3271,1983,1,2.36,5.41,1,0,0,0,0,0,0,0
194032,2016,0,1.0,5.46,0,0,0,0,0,0,0,0
13916,2001,0,1.0,5.08,0,0,0,0,0,0,0,0
31057,2007,0,1.08,5.62,0,0,0,0,0,0,0,0
28301,2006,0,2.0,5.1,0,0,0,0,0,0,0,0
24706,2005,0,1.33,5.45,0,0,0,0,0,0,0,0
9348,2000,0,2.0,4.99,0,0,0,0,0,0,0,0
298,1997,1,2.0,5.22,1,0,0,0,0,0,0,0
154642,2014,0,1.75,5.52,0,0,0,0,0,0,0,0
6534,2003,0,1.36,5.32,0,0,0,0,0,0,0,0
147523,2013,1,2.0,5.52,1,0,0,0,0,0,0,0
21631,2006,0,1.6,5.32,0,0,0,0,0,0,0,0
34785,2008,0,1.6,5.42,0,0,0,0,0,0,0,0
171547,2015,0,0.0,5.36,0,0,0,0,0,0,0,0
19062,2001,1,3.0,4.89,0,0,0,0,1,0,0,0
135492,2010,0,1.0,5.23,0,0,0,0,0,0,0,0
5666,1979,0,1.0,4.87,0,0,0,0,0,0,0,0
35262,2006,0,2.5,5.34,0,0,0,0,0,0,0,0
4023,2001,0,2.0,5.48,0,0,0,0,0,0,0,0
7471,1976,1,0.0,5.02,0,0,0,0,0,1,0,0
63217,2009,0,1.0,4.91,0,0,0,0,0,0,0,0
6531,2002,2,2.09,5.5,0,0,1,1,0,0,0,0
4788,1978,1,2.2,5.19,0,0,0,0,1,0,0,0
7982,1981,1,3.1,5.4,1,0,0,0,0,0,0,0
663,1999,0,1.0,4.93,0,0,0,0,0,0,0,0
15819,1975,0,1.17,5.39,0,0,0,0,0,0,0,0
4319,1993,1,2.91,5.36,1,0,0,0,0,0,0,0
11052,1960,1,1.83,5.2,0,0,0,0,1,0,0,0
9633,1960,1,1.0,5.43,0,0,0,0,0,1,0,0
182380,2015,0,1.0,5.04,0,0,0,0,0,0,0,0
80935,2010,0,1.0,5.54,0,0,0,0,0,0,0,0
235695,2017,0,1.5,8.2,0,0,0,0,0,0,0,0
151847,2016,0,1.8,5.39,0,0,0,0,0,0,0,0
13477,2004,0,1.0,5.31,0,0,0,0,0,0,0,0
9589,1997,0,1.0,5.14,0,0,0,0,0,0,0,0
86443,2010,0,2.33,5.07,0,0,0,0,0,0,0,0
14342,2004,0,1.67,5.46,0,0,0,0,0,0,0,0
118315,2014,0,1.18,5.54,0,0,0,0,0,0,0,0
3030,1987,1,1.0,5.21,0,0,0,0,0,1,0,0
3483,2000,1,1.0,5.43,0,0,0,0,0,1,0,0
595,1999,1,1.68,5.44,0,0,0,1,0,0,0,0
225313,2017,0,1.0,5.34,0,0,0,0,0,0,0,0
167589,2014,0,1.0,5.15,0,0,0,0,0,0,0,0
2430,1962,0,1.25,5.28,0,0,0,0,0,0,0,0
101519,2011,0,1.0,5.06,0,0,0,0,0,0,0,0
2664,1981,0,1.33,5.01,0,0,0,0,0,0,0,0
11563,1999,1,4.0,5.14,1,0,0,0,0,0,0,0
954,1991,0,1.86,5.32,0,0,0,0,0,0,0,0
2311,1964,0,1.53,5.45,0,0,0,0,0,0,0,0
148628,2014,0,1.75,5.59,0,0,0,0,0,0,0,0
26986,2006,0,1.0,4.97,0,0,0,0,0,0,0,0
7069,2003,0,1.0,5.34,0,0,0,0,0,0,0,0
15031,2004,1,1.07,5.33,0,0,0,0,0,1,0,0
87748,2010,0,1.33,5.32,0,0,0,0,0,0,0,0
89915,2011,0,1.29,5.29,0,0,0,0,0,0,0,0
116975,2011,0,1.86,5.26,0,0,0,0,0,0,0,0
5527,2003,0,1.17,5.19,0,0,0,0,0,0,0,0
167850,2014,0,1.0,4.99,0,0,0,0,0,0,0,0
1542,1983,0,1.5,5.14,0,0,0,0,0,0,0,0
7549,1996,1,1.13,5.29,0,0,0,0,0,1,0,0
1473,1994,1,2.92,5.38,1,0,0,0,0,0,0,0
170054,2014,0,0.0,5.26,0,0,0,0,0,0,0,0
200783,2016,0,1.0,5.45,0,0,0,0,0,0,0,0
11528,1992,1,2.47,5.38,1,0,0,0,0,0,0,0
63899,2010,1,1.2,5.36,0,0,0,0,0,1,0,0
57239,2009,0,1.0,5.12,0,0,0,0,0,0,0,0
89976,2011,0,1.0,5.42,0,0,0,0,0,0,0,0
4561,1985,0,1.0,5.26,0,0,0,0,0,0,0,0
29019,2007,0,3.5,5.05,0,0,0,0,0,0,0,0
5810,1999,0,1.75,5.22,0,0,0,0,0,0,0,0
256375,2018,0,1.0,5.42,0,0,0,0,0,0,0,0
224751,2017,0,1.0,5.48,0,0,0,0,0,0,0,0
2068,1999,0,1.33,5.06,0,0,0,0,0,0,0,0
25455,1755,0,1.33,5.24,0,0,0,0,0,0,0,0
242289,2017,0,1.0,5.2,0,0,0,0,0,0,0,0
38860,2008,0,2.33,4.52,0,0,0,0,0,0,0,0
207167,2016,0,1.33,5.68,0,0,0,0,0,0,0,0
190409,2015,0,1.25,4.74,0,0,0,0,0,0,0,0
122868,2012,0,1.91,5.32,0,0,0,0,0,0,0,0
5742,1972,0,1.5,5.15,0,0,0,0,0,0,0,0
7009,1984,1,3.0,5.26,1,0,0,0,0,0,0,0
10306,1976,0,1.33,5.11,0,0,0,0,0,0,0,0
129851,2012,0,1.67,5.23,0,0,0,0,0,0,0,0
26729,1995,0,1.0,5.04,0,0,0,0,0,0,0,0
4598,1983,0,2.1,5.43,0,0,0,0,0,0,0,0
160067,2014,0,1.14,5.43,0,0,0,0,0,0,0,0
243093,2016,0,0.0,4.9,0,0,0,0,0,0,0,0
92094,2013,0,1.2,5.33,0,0,0,0,0,0,0,0
32684,2007,0,2.0,5.08,0,0,0,0,0,0,0,0
22380,2006,0,1.4,5.19,0,0,0,0,0,0,0,0
203661,2016,0,1.0,5.3,0,0,0,0,0,0,0,0
6874,1985,0,1.0,5.17,0,0,0,0,0,0,0,0
26778,2006,0,1.73,5.32,0,0,0,0,0,0,0,0
172506,2015,0,1.5,5.19,0,0,0,0,0,0,0,0
2193,1980,0,2.0,5.19,0,0,0,0,0,0,0,0
1607,1992,1,1.29,5.51,0,0,0,0,0,1,0,0
148040,2013,0,1.0,5.38,0,0,0,0,0,0,0,0
171447,2015,0,1.0,5.39,0,0,0,0,0,0,0,0
18464,1988,1,1.0,5.26,0,0,0,0,0,1,0,0
136117,2013,0,1.29,5.47,0,0,0,0,0,0,0,0
3842,1995,1,2.0,5.05,0,0,0,0,0,0,0,1
39,1979,0,2.5,5.29,0,0,0,0,0,0,0,0
3398,2002,0,1.4,5.11,0,0,0,0,0,0,0,0
33023,2007,0,1.5,5.06,0,0,0,0,0,0,0,0
2669,1995,1,1.22,5.52,0,0,0,0,0,1,0,0
240096,2019,0,2.14,5.76,0,0,0,0,0,0,0,0
15195,2000,0,2.33,5.13,0,0,0,0,0,0,0,0
2925,1981,0,1.0,4.98,0,0,0,0,0,0,0,0
287741,2019,0,1.0,5.05,0,0,0,0,0,0,0,0
12491,2002,0,2.5,5.13,0,0,0,0,0,0,0,0
5646,1950,0,1.07,5.47,0,0,0,0,0,0,0,0
32863,2007,0,1.0,5.12,0,0,0,0,0,0,0,0
37498,2008,0,1.75,5.32,0,0,0,0,0,0,0,0
6499,1995,0,1.0,5.27,0,0,0,0,0,0,0,0
31069,2007,0,2.16,5.56,0,0,0,0,0,0,0,0
19425,2005,0,1.0,5.1,0,0,0,0,0,0,0,0
29119,2008,0,1.0,4.9,0,0,0,0,0,0,0,0
3501,1990,0,2.2,4.93,0,0,0,0,0,0,0,0
89927,2011,1,1.0,5.44,0,0,0,0,0,1,0,0
9357,1985,1,3.67,5.09,1,0,0,0,0,0,0,0
10090,1988,0,1.0,5.16,0,0,0,0,0,0,0,0
155157,2015,1,1.36,5.55,0,1,0,0,0,0,0,0
85562,2010,0,1.75,4.88,0,0,0,0,0,0,0,0
39431,2008,0,0.0,4.86,0,0,0,0,0,0,0,0
26563,2006,1,1.5,5.03,0,0,0,0,1,0,0,0
6006,1990,1,2.78,5.34,1,0,0,0,0,0,0,0
185195,2015,0,1.5,5.21,0,0,0,0,0,0,0,0
8996,1988,1,1.31,5.42,0,0,0,0,0,1,0,0
206410,2017,0,1.0,5.41,0,0,0,0,0,0,0,0
38359,2008,1,1.65,5.48,0,0,0,0,0,0,1,0
16153,2005,2,1.28,5.41,0,1,0,0,0,1,0,0
13052,1996,0,1.5,5.14,0,0,0,0,0,0,0,0
41095,2009,0,1.72,5.43,0,0,0,0,0,0,0,0
126703,2012,0,1.71,5.63,0,0,0,0,0,0,0,0
28834,2007,1,1.0,5.21,0,0,0,0,0,1,0,0
137404,2013,0,1.0,5.29,0,0,0,0,0,0,0,0
21967,2004,0,1.0,4.96,0,0,0,0,0,0,0,0
133423,2011,0,1.0,5.05,0,0,0,0,0,0,0,0
134615,2013,0,1.36,5.55,0,0,0,0,0,0,0,0
5347,1994,0,2.0,5.08,0,0,0,0,0,0,0,0
58375,2009,0,1.0,5.03,0,0,0,0,0,0,0,0
40507,2003,0,1.0,5.3,0,0,0,0,0,0,0,0
215532,2016,0,1.5,5.44,0,0,0,0,0,0,0,0
2681,1982,0,1.0,5.29,0,0,0,0,0,0,0,0
40433,2008,0,1.0,5.18,0,0,0,0,0,0,0,0
3324,1963,1,1.5,5.38,0,0,0,0,0,1,0,0
146104,2013,0,1.0,5.4,0,0,0,0,0,0,0,0
24484,2006,0,1.38,5.23,0,0,0,0,0,0,0,0
89931,2011,0,1.0,5.25,0,0,0,0,0,0,0,0
172707,2014,0,4.0,5.23,0,0,0,0,0,0,0,0
2749,2001,1,2.65,5.67,1,0,0,0,0,0,0,0
17579,2005,0,1.25,4.88,0,0,0,0,0,0,0,0
5209,1997,0,1.5,5.09,0,0,0,0,0,0,0,0
40236,2010,0,2.0,5.38,0,0,0,0,0,0,0,0
23723,2006,0,1.0,5.14,0,0,0,0,0,0,0,0
22342,2006,0,1.2,5.1,0,0,0,0,0,0,0,0
5204,1981,1,1.67,5.14,1,0,0,0,0,0,0,0
1973,1989,1,1.57,5.39,0,0,0,0,0,1,0,0
36236,2008,0,1.8,5.43,0,0,0,0,0,0,0,0
181492,2015,0,2.0,5.32,0,0,0,0,0,0,0,0
189969,2015,0,1.5,5.65,0,0,0,0,0,0,0,0
135648,2013,1,1.28,5.49,0,0,0,0,0,1,0,0
740,1991,1,3.44,5.28,1,0,0,0,0,0,0,0
10511,1988,1,1.0,4.9,0,0,0,0,0,1,0,0
2946,1993,2,1.15,5.48,0,0,0,0,1,1,0,0
15791,1986,0,1.78,5.24,0,0,0,0,0,0,0,0
123991,2011,0,1.0,5.4,0,0,0,0,0,0,0,0
190685,2015,0,1.5,5.21,0,0,0,0,0,0,0,0
191880,2016,0,0.0,5.16,0,0,0,0,0,0,0,0
229954,2017,0,1.0,5.06,0,0,0,0,0,0,0,0
128635,2012,0,2.33,5.17,0,0,0,0,0,0,0,0
62478,2009,0,1.33,5.21,0,0,0,0,0,0,0,0
192353,2016,0,1.0,5.41,0,0,0,0,0,0,0,0
37168,1935,0,1.8,5.54,0,0,0,0,0,0,0,0
119316,2011,1,1.71,5.4,0,0,0,0,1,0,0,0
23812,2006,0,2.25,5.19,0,0,0,0,0,0,0,0
2406,1976,0,1.4,5.35,0,0,0,0,0,0,0,0
149324,2013,0,2.0,5.93,0,0,0,0,0,0,0,0
137201,2014,2,2.09,5.46,0,0,0,1,0,0,1,0
1802,1999,0,2.0,4.87,0,0,0,0,0,0,0,0
22801,2005,0,1.0,4.85,0,0,0,0,0,0,0,0
169502,2015,0,2.86,5.33,0,0,0,0,0,0,0,0
1084,1997,0,1.67,5.0,0,0,0,0,0,0,0,0
162915,2014,0,1.0,4.85,0,0,0,0,0,0,0,0
99254,2005,0,2.3,5.95,0,0,0,0,0,0,0,0
254419,2018,1,1.0,5.37,0,0,0,0,0,0,1,0
196379,2016,1,1.13,5.51,0,0,0,0,0,0,1,0
197068,2016,0,1.67,5.21,0,0,0,0,0,0,0,0
11616,2002,0,1.5,5.15,0,0,0,0,0,0,0,0
198147,2017,0,1.0,5.52,0,0,0,0,0,0,0,0
33701,1930,1,1.25,5.25,0,0,0,0,1,0,0,0
297,1998,0,2.25,5.27,0,0,0,0,0,0,0,0
113070,2012,0,2.5,5.73,0,0,0,0,0,0,0,0
40247,0,1,1.75,5.42,0,0,0,0,0,1,0,0
220741,2017,0,1.0,5.43,0,0,0,0,0,0,0,0
154298,2015,0,2.4,5.7,0,0,0,0,0,0,0,0
188576,2016,0,1.5,5.38,0,0,0,0,0,0,0,0
675,1977,1,2.0,5.28,0,0,0,0,1,0,0,0
4374,1994,1,1.62,5.35,0,0,0,0,1,0,0,0
6873,1977,0,1.38,5.35,0,0,0,0,0,0,0,0
7552,2003,0,1.22,5.17,0,0,0,0,0,0,0,0
65134,2009,1,1.05,5.44,0,1,0,0,0,0,0,0
177502,2015,0,1.0,5.4,0,0,0,0,0,0,0,0
179628,2015,0,1.0,4.85,0,0,0,0,0,0,0,0
43231,2012,0,1.8,5.52,0,0,0,0,0,0,0,0
162571,2015,0,1.6,5.32,0,0,0,0,0,0,0,0
5026,1986,1,1.67,5.34,0,0,0,0,0,1,0,0
246,1996,0,1.67,5.0,0,0,0,0,0,0,0,0
197538,2015,0,0.0,5.05,0,0,0,0,0,0,0,0
9293,1996,1,1.0,5.16,0,0,0,0,0,1,0,0
4353,1979,1,2.4,5.22,1,0,0,0,0,0,0,0
3253,1993,0,1.0,5.19,0,0,0,0,0,0,0,0
97824,2012,0,2.0,5.4,0,0,0,0,0,0,0,0
21622,2005,0,1.75,5.61,0,0,0,0,0,0,0,0
146259,2016,0,2.0,4.94,0,0,0,0,0,0,0,0
16191,1981,1,2.33,5.58,1,0,0,0,0,0,0,0
1636,1986,0,2.36,5.4,0,0,0,0,0,0,0,0
16262,1984,0,1.0,4.86,0,0,0,0,0,0,0,0
13169,1995,2,1.33,5.16,0,0,0,0,1,1,0,0
25469,2006,0,1.75,5.07,0,0,0,0,0,0,0,0
676,1998,0,1.0,4.68,0,0,0,0,0,0,0,0
5709,1979,1,1.4,5.49,0,0,0,0,1,0,0,0
20139,2005,0,1.0,4.97,0,0,0,0,0,0,0,0
27374,2007,0,1.2,5.22,0,0,0,0,0,0,0,0
94073,2009,0,1.0,5.04,0,0,0,0,0,0,0,0
83453,2010,0,0.0,5.14,0,0,0,0,0,0,0,0
149611,2013,0,1.0,5.2,0,0,0,0,0,0,0,0
158343,2014,0,1.0,5.18,0,0,0,0,0,0,0,0
8429,1972,1,2.56,5.12,1,0,0,0,0,0,0,0
6681,1990,1,1.0,5.05,0,0,0,0,0,1,0,0
10432,1998,0,2.33,4.97,0,0,0,0,0,0,0,0
2348,1998,1,1.57,5.39,0,0,0,0,1,0,0,0
8637,2003,2,2.7,5.22,1,0,0,1,0,0,0,0
9188,1980,0,2.0,4.93,0,0,0,0,0,0,0,0
7869,2003,0,1.3,5.23,0,0,0,0,0,0,0,0
170190,2016,0,1.75,5.06,0,0,0,0,0,0,0,0
161928,2014,0,1.0,5.5,0,0,0,0,0,0,0,0
35468,2008,1,1.4,5.1,0,0,0,0,1,0,0,0
197435,2016,0,1.0,5.29,0,0,0,0,0,0,0,0
8806,1993,0,2.0,5.26,0,0,0,0,0,0,0,0
13490,2003,1,1.0,5.25,0,0,0,0,0,1,0,0
55820,2009,0,1.75,5.24,0,0,0,0,0,0,0,0
38227,2008,0,2.23,5.47,0,0,0,0,0,0,0,0
16160,1994,1,1.0,5.29,0,0,0,0,0,1,0,0
1398,1986,1,2.14,5.39,0,0,1,0,0,0,0,0
152724,2013,0,0.0,4.8,0,0,0,0,0,0,0,0
3919,1973,0,1.0,5.0,0,0,0,0,0,0,0,0
181616,2015,0,1.17,5.32,0,0,0,0,0,0,0,0
9785,1997,0,0.0,4.76,0,0,0,0,0,0,0,0
2370,1996,0,1.0,5.0,0,0,0,0,0,0,0,0
13384,2004,0,1.73,5.12,0,0,0,0,0,0,0,0
95589,2011,0,1.0,5.07,0,0,0,0,0,0,0,0
275,1993,0,1.5,5.02,0,0,0,0,0,0,0,0
206540,2016,0,1.67,5.44,0,0,0,0,0,0,0,0
31421,2007,1,1.75,5.74,1,0,0,0,0,0,0,0
89926,2011,0,1.11,5.22,0,0,0,0,0,0,0,0
33497,1993,1,2.8,4.84,1,0,0,0,0,0,0,0
35658,2001,1,1.38,4.94,1,0,0,0,0,0,0,0
1641,2000,0,1.67,5.32,0,0,0,0,0,0,0,0
33614,2007,0,1.33,5.07,0,0,0,0,0,0,0,0
5841,1987,0,1.75,5.21,0,0,0,0,0,0,0,0
175846,2015,1,1.33,5.44,0,1,0,0,0,0,0,0
333,1972,1,1.21,5.53,0,1,0,0,0,0,0,0
10599,1995,1,2.67,4.83,0,0,0,0,0,0,0,1
126234,2014,0,2.75,5.15,0,0,0,0,0,0,0,0
8088,1986,0,1.67,4.89,0,0,0,0,0,0,0,0
88554,2010,0,1.0,4.99,0,0,0,0,0,0,0,0
328,1995,1,1.33,4.94,1,0,0,0,0,0,0,0
2074,1989,0,2.0,4.91,0,0,0,0,0,0,0,0
166661,2014,0,2.0,5.22,0,0,0,0,0,0,0,0
133687,2011,0,1.0,5.26,0,0,0,0,0,0,0,0
11642,2004,0,1.8,5.13,0,0,0,0,0,0,0,0
5496,1996,0,1.33,4.95,0,0,0,0,0,0,0,0
6524,1999,0,1.5,4.92,0,0,0,0,0,0,0,0
119872,2012,0,1.0,5.27,0,0,0,0,0,0,0,0
26017,2006,1,1.0,5.01,0,0,0,0,1,0,0,0
5084,1983,1,1.33,5.0,0,0,0,0,1,0,0,0
19381,2005,0,1.4,5.03,0,0,0,0,0,0,0,0
18812,2017,0,1.0,5.2,0,0,0,0,0,0,0,0
30820,2007,1,1.88,5.2,0,0,0,0,1,0,0,0
3342,1968,0,1.67,5.1,0,0,0,0,0,0,0,0
139779,2013,0,1.4,5.28,0,0,0,0,0,0,0,0
14360,1999,0,2.33,4.74,0,0,0,0,0,0,0,0
535,1986,2,2.04,5.43,0,1,1,0,0,0,0,0
2139,1996,1,2.38,5.57,0,0,0,0,0,0,0,1
26122,1985,0,1.75,5.4,0,0,0,0,0,0,0,0
139894,2013,0,1.5,5.0,0,0,0,0,0,0,0,0
4976,1989,1,1.0,4.97,0,0,0,0,0,1,0,0
4381,1993,1,2.85,5.32,1,0,0,0,0,0,0,0
146299,2013,0,1.0,4.91,0,0,0,0,0,0,0,0
39276,2008,1,1.0,5.03,0,0,0,0,0,1,0,0
155465,2015,0,1.33,5.43,0,0,0,0,0,0,0,0
31235,2007,0,2.0,5.2,0,0,0,0,0,0,0,0
207917,2018,0,1.67,4.94,0,0,0,0,0,0,0,0
1961,1990,0,1.27,5.47,0,0,0,0,0,0,0,0
16141,2005,2,2.0,5.38,0,1,1,0,0,0,0,0
103191,2011,0,2.29,5.41,0,0,0,0,0,0,0,0
4326,2002,0,1.67,5.24,0,0,0,0,0,0,0,0
1259,1998,0,1.0,5.19,0,0,0,0,0,0,0,0
178569,2015,0,1.0,4.79,0,0,0,0,0,0,0,0
2581,1963,0,1.4,5.46,0,0,0,0,0,0,0,0
20217,2005,1,1.0,5.29,0,0,0,0,0,1,0,0
237213,2017,0,1.0,5.08,0,0,0,0,0,0,0,0
6839,1976,1,1.0,4.88,0,0,0,0,0,1,0,0
163576,2014,0,2.22,5.56,0,0,0,0,0,0,0,0
46147,2006,0,1.0,5.43,0,0,0,0,0,0,0,0
